"","Fecha","CVEGEO","MUNICIPIO","CASOS","NUEVOS"
"566",2020-03-24,26041,"Nacozari de García",0,0
"567",2020-03-24,26042,"Navojoa",1,0
"568",2020-03-24,26043,"Nogales",0,0
"569",2020-03-24,26044,"Ónavas",0,0
"570",2020-03-24,26045,"Opodepe",0,0
"571",2020-03-24,26046,"Oquitoa",0,0
"572",2020-03-24,26047,"Pitiquito",0,0
"573",2020-03-24,26048,"Puerto Peñasco",0,0
"574",2020-03-24,26049,"Quiriego",0,0
"575",2020-03-24,26050,"Rayón",0,0
"576",2020-03-24,26051,"Rosario",0,0
"577",2020-03-24,26052,"Sahuaripa",0,0
"578",2020-03-24,26053,"San Felipe de Jesús",0,0
"579",2020-03-24,26072,"San Ignacio Río Muerto",0,0
"580",2020-03-24,26054,"San Javier",0,0
"581",2020-03-24,26055,"San Luis Río Colorado",0,0
"582",2020-03-24,26056,"San Miguel de Horcasitas",0,0
"583",2020-03-24,26058,"Santa Ana",0,0
"584",2020-03-24,26059,"Santa Cruz",0,0
"585",2020-03-24,26060,"Sáric",0,0
"586",2020-03-24,26061,"Soyopa",0,0
"587",2020-03-24,26062,"Suaqui Grande",0,0
"588",2020-03-24,26063,"Tepache",0,0
"589",2020-03-24,26064,"Trincheras",0,0
"590",2020-03-24,26065,"Tubutama",0,0
"591",2020-03-24,26066,"Ures",0,0
"592",2020-03-24,26067,"Villa Hidalgo",0,0
"593",2020-03-24,26068,"Villa Pesqueira",0,0
"594",2020-03-24,26069,"Yécora",0,0
"595",2020-03-25,26001,"Aconchi",0,0
"596",2020-03-25,26002,"Agua Prieta",0,0
"597",2020-03-25,26003,"Álamos",0,0
"598",2020-03-25,26004,"Altar",0,0
"599",2020-03-25,26006,"Arizpe",0,0
"600",2020-03-25,26010,"Bacerac",0,0
"601",2020-03-25,26011,"Bacoachi",0,0
"602",2020-03-25,26012,"Bácum",0,0
"603",2020-03-25,26013,"Banámichi",0,0
"604",2020-03-25,26014,"Baviácora",0,0
"605",2020-03-25,26015,"Bavispe",0,0
"606",2020-03-25,26071,"Benito Juárez",0,0
"607",2020-03-25,26016,"Benjamín Hill",0,0
"608",2020-03-25,26017,"Caborca",0,0
"609",2020-03-25,26018,"Cajeme",3,2
"610",2020-03-25,26019,"Cananea",0,0
"611",2020-03-25,26020,"Carbó",0,0
"612",2020-03-25,26022,"Cucurpe",0,0
"613",2020-03-25,26023,"Cumpas",0,0
"614",2020-03-25,26024,"Divisaderos",0,0
"615",2020-03-25,26025,"Empalme",0,0
"616",2020-03-25,26026,"Etchojoa",0,0
"617",2020-03-25,26027,"Fronteras",0,0
"618",2020-03-25,26070,"General Plutarco Elías Calles",0,0
"619",2020-03-25,26028,"Granados",0,0
"620",2020-03-25,26029,"Guaymas",1,0
"621",2020-03-25,26030,"Hermosillo",3,1
"622",2020-03-25,26031,"Huachinera",0,0
"623",2020-03-25,26032,"Huásabas",0,0
"624",2020-03-25,26033,"Huatabampo",0,0
"625",2020-03-25,26034,"Huépac",0,0
"626",2020-03-25,26035,"Imuris",0,0
"627",2020-03-25,26021,"La Colorada",0,0
"628",2020-03-25,26036,"Magdalena",0,0
"629",2020-03-25,26038,"Moctezuma",0,0
"630",2020-03-25,26039,"Naco",0,0
"631",2020-03-25,26040,"Nácori Chico",0,0
"632",2020-03-25,26041,"Nacozari de García",0,0
"633",2020-03-25,26042,"Navojoa",1,0
"634",2020-03-25,26043,"Nogales",0,0
"635",2020-03-25,26044,"Ónavas",0,0
"636",2020-03-25,26045,"Opodepe",0,0
"637",2020-03-25,26046,"Oquitoa",0,0
"638",2020-03-25,26047,"Pitiquito",0,0
"639",2020-03-25,26048,"Puerto Peñasco",0,0
"640",2020-03-25,26049,"Quiriego",0,0
"641",2020-03-25,26050,"Rayón",0,0
"642",2020-03-25,26051,"Rosario",0,0
"643",2020-03-25,26052,"Sahuaripa",0,0
"644",2020-03-25,26053,"San Felipe de Jesús",0,0
"645",2020-03-25,26072,"San Ignacio Río Muerto",0,0
"646",2020-03-25,26054,"San Javier",0,0
"647",2020-03-25,26055,"San Luis Río Colorado",0,0
"648",2020-03-25,26056,"San Miguel de Horcasitas",0,0
"649",2020-03-25,26058,"Santa Ana",0,0
"650",2020-03-25,26059,"Santa Cruz",0,0
"651",2020-03-25,26060,"Sáric",0,0
"652",2020-03-25,26061,"Soyopa",0,0
"653",2020-03-25,26062,"Suaqui Grande",0,0
"654",2020-03-25,26063,"Tepache",0,0
"655",2020-03-25,26064,"Trincheras",0,0
"656",2020-03-25,26065,"Tubutama",0,0
"657",2020-03-25,26066,"Ures",0,0
"658",2020-03-25,26067,"Villa Hidalgo",0,0
"659",2020-03-25,26068,"Villa Pesqueira",0,0
"660",2020-03-25,26069,"Yécora",0,0
"661",2020-03-26,26001,"Aconchi",0,0
"662",2020-03-26,26002,"Agua Prieta",0,0
"663",2020-03-26,26003,"Álamos",0,0
"664",2020-03-26,26004,"Altar",0,0
"665",2020-03-26,26006,"Arizpe",0,0
"666",2020-03-26,26010,"Bacerac",0,0
"667",2020-03-26,26011,"Bacoachi",0,0
"668",2020-03-26,26012,"Bácum",0,0
"669",2020-03-26,26013,"Banámichi",0,0
"670",2020-03-26,26014,"Baviácora",0,0
"671",2020-03-26,26015,"Bavispe",0,0
"672",2020-03-26,26071,"Benito Juárez",0,0
"673",2020-03-26,26016,"Benjamín Hill",0,0
"674",2020-03-26,26017,"Caborca",0,0
"675",2020-03-26,26018,"Cajeme",3,0
"676",2020-03-26,26019,"Cananea",0,0
"677",2020-03-26,26020,"Carbó",0,0
"678",2020-03-26,26022,"Cucurpe",0,0
"679",2020-03-26,26023,"Cumpas",0,0
"680",2020-03-26,26024,"Divisaderos",0,0
"681",2020-03-26,26025,"Empalme",0,0
"682",2020-03-26,26026,"Etchojoa",0,0
"683",2020-03-26,26027,"Fronteras",0,0
"684",2020-03-26,26070,"General Plutarco Elías Calles",0,0
"685",2020-03-26,26028,"Granados",0,0
"686",2020-03-26,26029,"Guaymas",1,0
"687",2020-03-26,26030,"Hermosillo",3,0
"688",2020-03-26,26031,"Huachinera",0,0
"689",2020-03-26,26032,"Huásabas",0,0
"690",2020-03-26,26033,"Huatabampo",0,0
"691",2020-03-26,26034,"Huépac",0,0
"692",2020-03-26,26035,"Imuris",0,0
"693",2020-03-26,26021,"La Colorada",0,0
"694",2020-03-26,26036,"Magdalena",0,0
"695",2020-03-26,26038,"Moctezuma",0,0
"696",2020-03-26,26039,"Naco",0,0
"697",2020-03-26,26040,"Nácori Chico",0,0
"698",2020-03-26,26041,"Nacozari de García",0,0
"699",2020-03-26,26042,"Navojoa",1,0
"700",2020-03-26,26043,"Nogales",0,0
"701",2020-03-26,26044,"Ónavas",0,0
"702",2020-03-26,26045,"Opodepe",0,0
"703",2020-03-26,26046,"Oquitoa",0,0
"704",2020-03-26,26047,"Pitiquito",0,0
"705",2020-03-26,26048,"Puerto Peñasco",0,0
"706",2020-03-26,26049,"Quiriego",0,0
"707",2020-03-26,26050,"Rayón",0,0
"708",2020-03-26,26051,"Rosario",0,0
"709",2020-03-26,26052,"Sahuaripa",0,0
"710",2020-03-26,26053,"San Felipe de Jesús",0,0
"711",2020-03-26,26072,"San Ignacio Río Muerto",0,0
"712",2020-03-26,26054,"San Javier",0,0
"713",2020-03-26,26055,"San Luis Río Colorado",0,0
"714",2020-03-26,26056,"San Miguel de Horcasitas",0,0
"715",2020-03-26,26058,"Santa Ana",0,0
"716",2020-03-26,26059,"Santa Cruz",0,0
"717",2020-03-26,26060,"Sáric",0,0
"718",2020-03-26,26061,"Soyopa",0,0
"719",2020-03-26,26062,"Suaqui Grande",0,0
"720",2020-03-26,26063,"Tepache",0,0
"721",2020-03-26,26064,"Trincheras",0,0
"722",2020-03-26,26065,"Tubutama",0,0
"723",2020-03-26,26066,"Ures",0,0
"724",2020-03-26,26067,"Villa Hidalgo",0,0
"725",2020-03-26,26068,"Villa Pesqueira",0,0
"726",2020-03-26,26069,"Yécora",0,0
"727",2020-03-27,26001,"Aconchi",0,0
"728",2020-03-27,26002,"Agua Prieta",0,0
"729",2020-03-27,26003,"Álamos",0,0
"730",2020-03-27,26004,"Altar",0,0
"731",2020-03-27,26006,"Arizpe",0,0
"732",2020-03-27,26010,"Bacerac",0,0
"733",2020-03-27,26011,"Bacoachi",0,0
"734",2020-03-27,26012,"Bácum",0,0
"735",2020-03-27,26013,"Banámichi",0,0
"736",2020-03-27,26014,"Baviácora",0,0
"737",2020-03-27,26015,"Bavispe",0,0
"738",2020-03-27,26071,"Benito Juárez",0,0
"739",2020-03-27,26016,"Benjamín Hill",0,0
"740",2020-03-27,26017,"Caborca",0,0
"741",2020-03-27,26018,"Cajeme",3,0
"742",2020-03-27,26019,"Cananea",0,0
"743",2020-03-27,26020,"Carbó",0,0
"744",2020-03-27,26022,"Cucurpe",0,0
"745",2020-03-27,26023,"Cumpas",0,0
"746",2020-03-27,26024,"Divisaderos",0,0
"747",2020-03-27,26025,"Empalme",0,0
"748",2020-03-27,26026,"Etchojoa",0,0
"749",2020-03-27,26027,"Fronteras",0,0
"750",2020-03-27,26070,"General Plutarco Elías Calles",0,0
"751",2020-03-27,26028,"Granados",0,0
"752",2020-03-27,26029,"Guaymas",1,0
"753",2020-03-27,26030,"Hermosillo",5,2
"754",2020-03-27,26031,"Huachinera",0,0
"755",2020-03-27,26032,"Huásabas",0,0
"756",2020-03-27,26033,"Huatabampo",0,0
"757",2020-03-27,26034,"Huépac",0,0
"758",2020-03-27,26035,"Imuris",0,0
"759",2020-03-27,26021,"La Colorada",0,0
"760",2020-03-27,26036,"Magdalena",0,0
"761",2020-03-27,26038,"Moctezuma",0,0
"762",2020-03-27,26039,"Naco",0,0
"763",2020-03-27,26040,"Nácori Chico",0,0
"764",2020-03-27,26041,"Nacozari de García",0,0
"765",2020-03-27,26042,"Navojoa",1,0
"766",2020-03-27,26043,"Nogales",0,0
"767",2020-03-27,26044,"Ónavas",0,0
"768",2020-03-27,26045,"Opodepe",0,0
"769",2020-03-27,26046,"Oquitoa",0,0
"770",2020-03-27,26047,"Pitiquito",0,0
"771",2020-03-27,26048,"Puerto Peñasco",0,0
"772",2020-03-27,26049,"Quiriego",0,0
"773",2020-03-27,26050,"Rayón",0,0
"774",2020-03-27,26051,"Rosario",0,0
"775",2020-03-27,26052,"Sahuaripa",0,0
"776",2020-03-27,26053,"San Felipe de Jesús",0,0
"777",2020-03-27,26072,"San Ignacio Río Muerto",0,0
"778",2020-03-27,26054,"San Javier",0,0
"779",2020-03-27,26055,"San Luis Río Colorado",0,0
"780",2020-03-27,26056,"San Miguel de Horcasitas",0,0
"781",2020-03-27,26058,"Santa Ana",0,0
"782",2020-03-27,26059,"Santa Cruz",0,0
"783",2020-03-27,26060,"Sáric",0,0
"784",2020-03-27,26061,"Soyopa",0,0
"785",2020-03-27,26062,"Suaqui Grande",0,0
"786",2020-03-27,26063,"Tepache",0,0
"787",2020-03-27,26064,"Trincheras",0,0
"788",2020-03-27,26065,"Tubutama",0,0
"789",2020-03-27,26066,"Ures",0,0
"790",2020-03-27,26067,"Villa Hidalgo",0,0
"791",2020-03-27,26068,"Villa Pesqueira",0,0
"792",2020-03-27,26069,"Yécora",0,0
"793",2020-03-28,26001,"Aconchi",0,0
"794",2020-03-28,26002,"Agua Prieta",0,0
"795",2020-03-28,26003,"Álamos",0,0
"796",2020-03-28,26004,"Altar",0,0
"797",2020-03-28,26006,"Arizpe",0,0
"798",2020-03-28,26010,"Bacerac",0,0
"799",2020-03-28,26011,"Bacoachi",0,0
"800",2020-03-28,26012,"Bácum",0,0
"801",2020-03-28,26013,"Banámichi",0,0
"802",2020-03-28,26014,"Baviácora",0,0
"803",2020-03-28,26015,"Bavispe",0,0
"804",2020-03-28,26071,"Benito Juárez",0,0
"805",2020-03-28,26016,"Benjamín Hill",0,0
"806",2020-03-28,26017,"Caborca",0,0
"807",2020-03-28,26018,"Cajeme",4,1
"808",2020-03-28,26019,"Cananea",0,0
"809",2020-03-28,26020,"Carbó",0,0
"810",2020-03-28,26022,"Cucurpe",0,0
"811",2020-03-28,26023,"Cumpas",0,0
"812",2020-03-28,26024,"Divisaderos",0,0
"813",2020-03-28,26025,"Empalme",0,0
"814",2020-03-28,26026,"Etchojoa",0,0
"815",2020-03-28,26027,"Fronteras",0,0
"816",2020-03-28,26070,"General Plutarco Elías Calles",0,0
"817",2020-03-28,26028,"Granados",0,0
"818",2020-03-28,26029,"Guaymas",2,1
"819",2020-03-28,26030,"Hermosillo",7,2
"820",2020-03-28,26031,"Huachinera",0,0
"821",2020-03-28,26032,"Huásabas",0,0
"822",2020-03-28,26033,"Huatabampo",0,0
"823",2020-03-28,26034,"Huépac",0,0
"824",2020-03-28,26035,"Imuris",0,0
"825",2020-03-28,26021,"La Colorada",0,0
"826",2020-03-28,26036,"Magdalena",0,0
"827",2020-03-28,26038,"Moctezuma",0,0
"828",2020-03-28,26039,"Naco",0,0
"829",2020-03-28,26040,"Nácori Chico",0,0
"830",2020-03-28,26041,"Nacozari de García",0,0
"831",2020-03-28,26042,"Navojoa",1,0
"832",2020-03-28,26043,"Nogales",0,0
"833",2020-03-28,26044,"Ónavas",0,0
"834",2020-03-28,26045,"Opodepe",0,0
"835",2020-03-28,26046,"Oquitoa",0,0
"836",2020-03-28,26047,"Pitiquito",0,0
"837",2020-03-28,26048,"Puerto Peñasco",0,0
"838",2020-03-28,26049,"Quiriego",0,0
"839",2020-03-28,26050,"Rayón",0,0
"840",2020-03-28,26051,"Rosario",0,0
"841",2020-03-28,26052,"Sahuaripa",0,0
"842",2020-03-28,26053,"San Felipe de Jesús",0,0
"843",2020-03-28,26072,"San Ignacio Río Muerto",0,0
"844",2020-03-28,26054,"San Javier",0,0
"845",2020-03-28,26055,"San Luis Río Colorado",0,0
"846",2020-03-28,26056,"San Miguel de Horcasitas",0,0
"847",2020-03-28,26058,"Santa Ana",0,0
"848",2020-03-28,26059,"Santa Cruz",0,0
"849",2020-03-28,26060,"Sáric",0,0
"850",2020-03-28,26061,"Soyopa",0,0
"851",2020-03-28,26062,"Suaqui Grande",0,0
"852",2020-03-28,26063,"Tepache",0,0
"853",2020-03-28,26064,"Trincheras",0,0
"854",2020-03-28,26065,"Tubutama",0,0
"855",2020-03-28,26066,"Ures",0,0
"856",2020-03-28,26067,"Villa Hidalgo",0,0
"857",2020-03-28,26068,"Villa Pesqueira",0,0
"858",2020-03-28,26069,"Yécora",0,0
"859",2020-03-29,26001,"Aconchi",0,0
"860",2020-03-29,26002,"Agua Prieta",0,0
"861",2020-03-29,26003,"Álamos",0,0
"862",2020-03-29,26004,"Altar",0,0
"863",2020-03-29,26006,"Arizpe",0,0
"864",2020-03-29,26010,"Bacerac",0,0
"865",2020-03-29,26011,"Bacoachi",0,0
"866",2020-03-29,26012,"Bácum",0,0
"867",2020-03-29,26013,"Banámichi",0,0
"868",2020-03-29,26014,"Baviácora",0,0
"869",2020-03-29,26015,"Bavispe",0,0
"870",2020-03-29,26071,"Benito Juárez",0,0
"871",2020-03-29,26016,"Benjamín Hill",0,0
"872",2020-03-29,26017,"Caborca",0,0
"873",2020-03-29,26018,"Cajeme",4,0
"874",2020-03-29,26019,"Cananea",0,0
"875",2020-03-29,26020,"Carbó",0,0
"876",2020-03-29,26022,"Cucurpe",0,0
"877",2020-03-29,26023,"Cumpas",0,0
"878",2020-03-29,26024,"Divisaderos",0,0
"879",2020-03-29,26025,"Empalme",0,0
"880",2020-03-29,26026,"Etchojoa",0,0
"881",2020-03-29,26027,"Fronteras",0,0
"882",2020-03-29,26070,"General Plutarco Elías Calles",0,0
"883",2020-03-29,26028,"Granados",0,0
"884",2020-03-29,26029,"Guaymas",2,0
"885",2020-03-29,26030,"Hermosillo",8,1
"886",2020-03-29,26031,"Huachinera",0,0
"887",2020-03-29,26032,"Huásabas",0,0
"888",2020-03-29,26033,"Huatabampo",0,0
"889",2020-03-29,26034,"Huépac",0,0
"890",2020-03-29,26035,"Imuris",0,0
"891",2020-03-29,26021,"La Colorada",0,0
"892",2020-03-29,26036,"Magdalena",0,0
"893",2020-03-29,26038,"Moctezuma",0,0
"894",2020-03-29,26039,"Naco",0,0
"895",2020-03-29,26040,"Nácori Chico",0,0
"896",2020-03-29,26041,"Nacozari de García",0,0
"897",2020-03-29,26042,"Navojoa",2,1
"898",2020-03-29,26043,"Nogales",0,0
"899",2020-03-29,26044,"Ónavas",0,0
"900",2020-03-29,26045,"Opodepe",0,0
"901",2020-03-29,26046,"Oquitoa",0,0
"902",2020-03-29,26047,"Pitiquito",0,0
"903",2020-03-29,26048,"Puerto Peñasco",0,0
"904",2020-03-29,26049,"Quiriego",0,0
"905",2020-03-29,26050,"Rayón",0,0
"906",2020-03-29,26051,"Rosario",0,0
"907",2020-03-29,26052,"Sahuaripa",0,0
"908",2020-03-29,26053,"San Felipe de Jesús",0,0
"909",2020-03-29,26072,"San Ignacio Río Muerto",0,0
"910",2020-03-29,26054,"San Javier",0,0
"911",2020-03-29,26055,"San Luis Río Colorado",1,1
"912",2020-03-29,26056,"San Miguel de Horcasitas",0,0
"913",2020-03-29,26058,"Santa Ana",0,0
"914",2020-03-29,26059,"Santa Cruz",0,0
"915",2020-03-29,26060,"Sáric",0,0
"916",2020-03-29,26061,"Soyopa",0,0
"917",2020-03-29,26062,"Suaqui Grande",0,0
"918",2020-03-29,26063,"Tepache",0,0
"919",2020-03-29,26064,"Trincheras",0,0
"920",2020-03-29,26065,"Tubutama",0,0
"921",2020-03-29,26066,"Ures",0,0
"922",2020-03-29,26067,"Villa Hidalgo",0,0
"923",2020-03-29,26068,"Villa Pesqueira",0,0
"924",2020-03-29,26069,"Yécora",0,0
"925",2020-03-30,26001,"Aconchi",0,0
"926",2020-03-30,26002,"Agua Prieta",0,0
"927",2020-03-30,26003,"Álamos",0,0
"928",2020-03-30,26004,"Altar",0,0
"929",2020-03-30,26006,"Arizpe",0,0
"930",2020-03-30,26010,"Bacerac",0,0
"931",2020-03-30,26011,"Bacoachi",0,0
"932",2020-03-30,26012,"Bácum",0,0
"933",2020-03-30,26013,"Banámichi",0,0
"934",2020-03-30,26014,"Baviácora",0,0
"935",2020-03-30,26015,"Bavispe",0,0
"936",2020-03-30,26071,"Benito Juárez",0,0
"937",2020-03-30,26016,"Benjamín Hill",0,0
"938",2020-03-30,26017,"Caborca",0,0
"939",2020-03-30,26018,"Cajeme",4,0
"940",2020-03-30,26019,"Cananea",0,0
"941",2020-03-30,26020,"Carbó",0,0
"942",2020-03-30,26022,"Cucurpe",0,0
"943",2020-03-30,26023,"Cumpas",0,0
"944",2020-03-30,26024,"Divisaderos",0,0
"945",2020-03-30,26025,"Empalme",0,0
"946",2020-03-30,26026,"Etchojoa",0,0
"947",2020-03-30,26027,"Fronteras",0,0
"948",2020-03-30,26070,"General Plutarco Elías Calles",0,0
"949",2020-03-30,26028,"Granados",0,0
"950",2020-03-30,26029,"Guaymas",2,0
"951",2020-03-30,26030,"Hermosillo",8,0
"952",2020-03-30,26031,"Huachinera",0,0
"953",2020-03-30,26032,"Huásabas",0,0
"954",2020-03-30,26033,"Huatabampo",0,0
"955",2020-03-30,26034,"Huépac",0,0
"956",2020-03-30,26035,"Imuris",0,0
"957",2020-03-30,26021,"La Colorada",0,0
"958",2020-03-30,26036,"Magdalena",0,0
"959",2020-03-30,26038,"Moctezuma",0,0
"960",2020-03-30,26039,"Naco",0,0
"961",2020-03-30,26040,"Nácori Chico",0,0
"962",2020-03-30,26041,"Nacozari de García",0,0
"963",2020-03-30,26042,"Navojoa",2,0
"964",2020-03-30,26043,"Nogales",0,0
"965",2020-03-30,26044,"Ónavas",0,0
"966",2020-03-30,26045,"Opodepe",0,0
"967",2020-03-30,26046,"Oquitoa",0,0
"968",2020-03-30,26047,"Pitiquito",0,0
"969",2020-03-30,26048,"Puerto Peñasco",0,0
"970",2020-03-30,26049,"Quiriego",0,0
"971",2020-03-30,26050,"Rayón",0,0
"972",2020-03-30,26051,"Rosario",0,0
"973",2020-03-30,26052,"Sahuaripa",0,0
"974",2020-03-30,26053,"San Felipe de Jesús",0,0
"975",2020-03-30,26072,"San Ignacio Río Muerto",0,0
"976",2020-03-30,26054,"San Javier",0,0
"977",2020-03-30,26055,"San Luis Río Colorado",1,0
"978",2020-03-30,26056,"San Miguel de Horcasitas",0,0
"979",2020-03-30,26058,"Santa Ana",0,0
"980",2020-03-30,26059,"Santa Cruz",0,0
"981",2020-03-30,26060,"Sáric",0,0
"982",2020-03-30,26061,"Soyopa",0,0
"983",2020-03-30,26062,"Suaqui Grande",0,0
"984",2020-03-30,26063,"Tepache",0,0
"985",2020-03-30,26064,"Trincheras",0,0
"986",2020-03-30,26065,"Tubutama",0,0
"987",2020-03-30,26066,"Ures",0,0
"988",2020-03-30,26067,"Villa Hidalgo",0,0
"989",2020-03-30,26068,"Villa Pesqueira",0,0
"990",2020-03-30,26069,"Yécora",0,0
"991",2020-03-31,26001,"Aconchi",0,0
"992",2020-03-31,26002,"Agua Prieta",0,0
"993",2020-03-31,26003,"Álamos",0,0
"994",2020-03-31,26004,"Altar",0,0
"995",2020-03-31,26006,"Arizpe",0,0
"996",2020-03-31,26010,"Bacerac",0,0
"997",2020-03-31,26011,"Bacoachi",0,0
"998",2020-03-31,26012,"Bácum",0,0
"999",2020-03-31,26013,"Banámichi",0,0
"1000",2020-03-31,26014,"Baviácora",0,0
"1001",2020-03-31,26015,"Bavispe",0,0
"1002",2020-03-31,26071,"Benito Juárez",0,0
"1003",2020-03-31,26016,"Benjamín Hill",0,0
"1004",2020-03-31,26017,"Caborca",0,0
"1005",2020-03-31,26018,"Cajeme",4,0
"1006",2020-03-31,26019,"Cananea",0,0
"1007",2020-03-31,26020,"Carbó",0,0
"1008",2020-03-31,26022,"Cucurpe",0,0
"1009",2020-03-31,26023,"Cumpas",0,0
"1010",2020-03-31,26024,"Divisaderos",0,0
"1011",2020-03-31,26025,"Empalme",0,0
"1012",2020-03-31,26026,"Etchojoa",0,0
"1013",2020-03-31,26027,"Fronteras",0,0
"1014",2020-03-31,26070,"General Plutarco Elías Calles",0,0
"1015",2020-03-31,26028,"Granados",0,0
"1016",2020-03-31,26029,"Guaymas",2,0
"1017",2020-03-31,26030,"Hermosillo",8,0
"1018",2020-03-31,26031,"Huachinera",0,0
"1019",2020-03-31,26032,"Huásabas",0,0
"1020",2020-03-31,26033,"Huatabampo",0,0
"1021",2020-03-31,26034,"Huépac",0,0
"1022",2020-03-31,26035,"Imuris",0,0
"1023",2020-03-31,26021,"La Colorada",0,0
"1024",2020-03-31,26036,"Magdalena",0,0
"1025",2020-03-31,26038,"Moctezuma",0,0
"1026",2020-03-31,26039,"Naco",0,0
"1027",2020-03-31,26040,"Nácori Chico",0,0
"1028",2020-03-31,26041,"Nacozari de García",0,0
"1029",2020-03-31,26042,"Navojoa",2,0
"1030",2020-03-31,26043,"Nogales",0,0
"1031",2020-03-31,26044,"Ónavas",0,0
"1032",2020-03-31,26045,"Opodepe",0,0
"1033",2020-03-31,26046,"Oquitoa",0,0
"1034",2020-03-31,26047,"Pitiquito",0,0
"1035",2020-03-31,26048,"Puerto Peñasco",0,0
"1036",2020-03-31,26049,"Quiriego",0,0
"1037",2020-03-31,26050,"Rayón",0,0
"1038",2020-03-31,26051,"Rosario",0,0
"1039",2020-03-31,26052,"Sahuaripa",0,0
"1040",2020-03-31,26053,"San Felipe de Jesús",0,0
"1041",2020-03-31,26072,"San Ignacio Río Muerto",0,0
"1042",2020-03-31,26054,"San Javier",0,0
"1043",2020-03-31,26055,"San Luis Río Colorado",1,0
"1044",2020-03-31,26056,"San Miguel de Horcasitas",0,0
"1045",2020-03-31,26058,"Santa Ana",0,0
"1046",2020-03-31,26059,"Santa Cruz",0,0
"1047",2020-03-31,26060,"Sáric",1,1
"1048",2020-03-31,26061,"Soyopa",0,0
"1049",2020-03-31,26062,"Suaqui Grande",0,0
"1050",2020-03-31,26063,"Tepache",0,0
"1051",2020-03-31,26064,"Trincheras",0,0
"1052",2020-03-31,26065,"Tubutama",0,0
"1053",2020-03-31,26066,"Ures",0,0
"1054",2020-03-31,26067,"Villa Hidalgo",0,0
"1055",2020-03-31,26068,"Villa Pesqueira",0,0
"1056",2020-03-31,26069,"Yécora",0,0
"1057",2020-04-01,26001,"Aconchi",0,0
"1058",2020-04-01,26002,"Agua Prieta",0,0
"1059",2020-04-01,26003,"Álamos",0,0
"1060",2020-04-01,26004,"Altar",0,0
"1061",2020-04-01,26006,"Arizpe",0,0
"1062",2020-04-01,26010,"Bacerac",0,0
"1063",2020-04-01,26011,"Bacoachi",0,0
"1064",2020-04-01,26012,"Bácum",0,0
"1065",2020-04-01,26013,"Banámichi",0,0
"1066",2020-04-01,26014,"Baviácora",0,0
"1067",2020-04-01,26015,"Bavispe",0,0
"1068",2020-04-01,26071,"Benito Juárez",0,0
"1069",2020-04-01,26016,"Benjamín Hill",0,0
"1070",2020-04-01,26017,"Caborca",0,0
"1071",2020-04-01,26018,"Cajeme",4,0
"1072",2020-04-01,26019,"Cananea",0,0
"1073",2020-04-01,26020,"Carbó",0,0
"1074",2020-04-01,26022,"Cucurpe",0,0
"1075",2020-04-01,26023,"Cumpas",0,0
"1076",2020-04-01,26024,"Divisaderos",0,0
"1077",2020-04-01,26025,"Empalme",0,0
"1078",2020-04-01,26026,"Etchojoa",0,0
"1079",2020-04-01,26027,"Fronteras",0,0
"1080",2020-04-01,26070,"General Plutarco Elías Calles",0,0
"1081",2020-04-01,26028,"Granados",0,0
"1082",2020-04-01,26029,"Guaymas",2,0
"1083",2020-04-01,26030,"Hermosillo",11,3
"1084",2020-04-01,26031,"Huachinera",0,0
"1085",2020-04-01,26032,"Huásabas",0,0
"1086",2020-04-01,26033,"Huatabampo",0,0
"1087",2020-04-01,26034,"Huépac",0,0
"1088",2020-04-01,26035,"Imuris",0,0
"1089",2020-04-01,26021,"La Colorada",0,0
"1090",2020-04-01,26036,"Magdalena",0,0
"1091",2020-04-01,26038,"Moctezuma",0,0
"1092",2020-04-01,26039,"Naco",0,0
"1093",2020-04-01,26040,"Nácori Chico",0,0
"1094",2020-04-01,26041,"Nacozari de García",0,0
"1095",2020-04-01,26042,"Navojoa",2,0
"1096",2020-04-01,26043,"Nogales",0,0
"1097",2020-04-01,26044,"Ónavas",0,0
"1098",2020-04-01,26045,"Opodepe",0,0
"1099",2020-04-01,26046,"Oquitoa",0,0
"1100",2020-04-01,26047,"Pitiquito",0,0
"1101",2020-04-01,26048,"Puerto Peñasco",0,0
"1102",2020-04-01,26049,"Quiriego",0,0
"1103",2020-04-01,26050,"Rayón",0,0
"1104",2020-04-01,26051,"Rosario",0,0
"1105",2020-04-01,26052,"Sahuaripa",0,0
"1106",2020-04-01,26053,"San Felipe de Jesús",0,0
"1107",2020-04-01,26072,"San Ignacio Río Muerto",0,0
"1108",2020-04-01,26054,"San Javier",0,0
"1109",2020-04-01,26055,"San Luis Río Colorado",1,0
"1110",2020-04-01,26056,"San Miguel de Horcasitas",0,0
"1111",2020-04-01,26058,"Santa Ana",0,0
"1112",2020-04-01,26059,"Santa Cruz",0,0
"1113",2020-04-01,26060,"Sáric",1,0
"1114",2020-04-01,26061,"Soyopa",0,0
"1115",2020-04-01,26062,"Suaqui Grande",0,0
"1116",2020-04-01,26063,"Tepache",0,0
"1117",2020-04-01,26064,"Trincheras",0,0
"1118",2020-04-01,26065,"Tubutama",0,0
"1119",2020-04-01,26066,"Ures",0,0
"1120",2020-04-01,26067,"Villa Hidalgo",0,0
"1121",2020-04-01,26068,"Villa Pesqueira",0,0
"1122",2020-04-01,26069,"Yécora",0,0
"1123",2020-04-02,26001,"Aconchi",0,0
